uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q8DQ13	unreviewed	Q8DQ13_STRR6	Degenerative transposase	spr0898	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0898	121	spr0898	NA	NA	NA	unknown
Q8DQ14	unreviewed	Q8DQ14_STRR6	DNA polymerase III, epsilon chain (EC 2.7.7.7)	dnaQ spr0896	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358490.1; NC_003098.1.;	spr:spr0896	208	spr0896	NA	GO:0003676; GO:0003887; GO:0005829; GO:0008408; GO:0045004	DNA replication proofreading [GO:0045004]	unknown
Q8DQ19	unreviewed	Q8DQ19_STRR6	Integral membrane protein	spr0889	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358483.1; NC_003098.1.;WP_000954122.1; NC_003098.1.;	spr:spr0889	280	spr0889	NA	GO:0016020	NA	unknown
Q8DQ21	unreviewed	Q8DQ21_STRR6	Phosphoglycerate mutase (EC 5.4.2.-)	gpmB spr0887	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358481.1; NC_003098.1.;WP_000780813.1; NC_003098.1.;	spr:spr0887	206	spr0887	NA	GO:0005737; GO:0016791; GO:0016853	NA	unknown
Q8DQ22	unreviewed	Q8DQ22_STRR6	Degenerate transposase (Orf1)	spr0886	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0886	65	spr0886	NA	NA	NA	unknown
Q8DQ23	unreviewed	Q8DQ23_STRR6	Degenerate transposase (Orf2)	spr0885	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0885	80	spr0885	NA	GO:0003676; GO:0015074	DNA integration [GO:0015074]	unknown
Q8DQ26	unreviewed	Q8DQ26_STRR6	Group B oligopeptidase (EC 3.4.-.-)	pepB spr0882	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358476.1; NC_003098.1.;WP_000244122.1; NC_003098.1.;	spr:spr0882	600	spr0882	NA	GO:0004222; GO:0005737; GO:0006508; GO:0006518; GO:0046872	peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]	unknown
Q8DQ27	unreviewed	Q8DQ27_STRR6	Competence protein	coiA spr0881	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358475.1; NC_003098.1.;WP_000495911.1; NC_003098.1.;	spr:spr0881	317	spr0881	NA	NA	NA	unknown
Q8DQ28	unreviewed	Q8DQ28_STRR6	Tellurite resistance	tehB spr0880	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358474.1; NC_003098.1.;	spr:spr0880	288	spr0880	NA	GO:0005737; GO:0008168; GO:0008757; GO:0046690	response to tellurium ion [GO:0046690]	unknown
Q8DQ40	unreviewed	Q8DQ40_STRR6	Competence protein	celB spr0857	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358451.1; NC_003098.1.;WP_000942407.1; NC_003098.1.;	spr:spr0857	746	spr0857	NA	GO:0005886; GO:0030420; GO:0046872	establishment of competence for transformation [GO:0030420]	unknown
Q8DQ41	unreviewed	Q8DQ41_STRR6	Competence protein	celA spr0856	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358450.1; NC_003098.1.;WP_000387330.1; NC_003098.1.;	spr:spr0856	216	spr0856	NA	GO:0003677; GO:0006281; GO:0015627; GO:0015628; GO:0016020	DNA repair [GO:0006281]; protein secretion by the type II secretion system [GO:0015628]	unknown
Q8DQ42	unreviewed	Q8DQ42_STRR6	N-acetyltransferase domain-containing protein	spr0855	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358449.1; NC_003098.1.;WP_000443899.1; NC_003098.1.;	spr:spr0855	189	spr0855	NA	GO:0016747	NA	unknown
Q8DQ43	unreviewed	Q8DQ43_STRR6	Alanine dehydrogenase, truncation (EC 1.4.1.1)	spr0854	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0854	141	spr0854	NA	GO:0000286; GO:0005886; GO:0006524	alanine catabolic process [GO:0006524]	unknown
Q8DQ44	unreviewed	Q8DQ44_STRR6	Alanine dehydrogenase, truncation (EC 1.4.1.1)	spr0853	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0853	87	spr0853	NA	GO:0000286; GO:0005886; GO:0006524	alanine catabolic process [GO:0006524]	unknown
Q8DQ45	unreviewed	Q8DQ45_STRR6	Alanine dehydrogenase, truncation (EC 1.4.1.1)	spr0852	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0852	91	spr0852	NA	GO:0000286; GO:0005886; GO:0006524	alanine catabolic process [GO:0006524]	unknown
Q8DQ46	unreviewed	Q8DQ46_STRR6	PhoH-like protein	phoL spr0849	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358443.1; NC_003098.1.;WP_000658183.1; NC_003098.1.;	spr:spr0849	322	spr0849	NA	GO:0005524; GO:0005829	NA	cytoplasm
Q8DQ47	reviewed	Y848_STRR6	UPF0346 protein spr0848	spr0848	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358442.1; NC_003098.1.;WP_001232082.1; NC_003098.1.;	spr:spr0848	71	spr0848	NA	NA	NA	unknown
Q8DQ48	unreviewed	Q8DQ48_STRR6	S1 RNA binding domain protein	spr0847	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358441.1; NC_003098.1.;	spr:spr0847	297	spr0847	NA	NA	NA	unknown
Q8DQ52	unreviewed	Q8DQ52_STRR6	Tranposase (Orf1)	IS1381 spr0842	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358436.1; NC_003098.1.;	spr:spr0842	129	spr0842	NA	NA	NA	unknown
Q8DQ53	unreviewed	Q8DQ53_STRR6	Tranposase (Orf2)	IS1381 spr0841	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358435.1; NC_003098.1.;	spr:spr0841	129	spr0841	NA	GO:0003677; GO:0004803; GO:0006313	DNA transposition [GO:0006313]	unknown
Q8DQ54	unreviewed	Q8DQ54_STRR6	DUF1706 domain-containing protein	spr0839	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358433.1; NC_003098.1.;	spr:spr0839	181	spr0839	NA	NA	NA	unknown
Q8DQ62	unreviewed	Q8DQ62_STRR6	Teichoic acid phosphorylcholine esterase/choline binding protein E (CbpE)	lytD spr0831	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358425.1; NC_003098.1.;WP_000728289.1; NC_003098.1.;	spr:spr0831	627	spr0831	NA	GO:0046872	NA	unknown
Q8DQ65	unreviewed	Q8DQ65_STRR6	Regulatory function on capsule expression in group B streptococci	cpsY spr0828	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358422.1; NC_003098.1.;WP_001025704.1; NC_003098.1.;	spr:spr0828	302	spr0828	NA	GO:0003700; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
Q8DQ66	unreviewed	Q8DQ66_STRR6	Cof family protein	spr0824	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358418.1; NC_003098.1.;WP_000593576.1; NC_003098.1.;	spr:spr0824	269	spr0824	NA	GO:0000287; GO:0005829; GO:0016791	NA	unknown
Q8DQ67	unreviewed	Q8DQ67_STRR6	Beta-alanine synthase or beta-ureidopropionase (EC 3.5.1.6)	but spr0823	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358417.1; NC_003098.1.;WP_001246756.1; NC_003098.1.;	spr:spr0823	291	spr0823	NA	GO:0003837; GO:0033388; GO:0033396; GO:0050126	beta-alanine biosynthetic process via 3-ureidopropionate [GO:0033396]; putrescine biosynthetic process from arginine [GO:0033388]	unknown
Q8DQ70	unreviewed	Q8DQ70_STRR6	Dehydrogenase family protein, saccharopine dehydrogenase	spr0820	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358414.1; NC_003098.1.;WP_000088780.1; NC_003098.1.;	spr:spr0820	419	spr0820	NA	NA	NA	unknown
Q8DQ71	unreviewed	Q8DQ71_STRR6	Degenerate transposase	spr0818	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0818	175	spr0818	NA	GO:0003677; GO:0004803; GO:0006313	DNA transposition [GO:0006313]	unknown
Q8DQ72	unreviewed	Q8DQ72_STRR6	Degenerate transposase	spr0817	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0817	78	spr0817	NA	NA	NA	unknown
Q8DQ73	unreviewed	Q8DQ73_STRR6	Lysine decarboxylase (EC 4.1.1.18)	cad spr0816	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358410.1; NC_003098.1.;WP_000661024.1; NC_003098.1.;	spr:spr0816	491	spr0816	NA	GO:0008923	NA	unknown
Q8DQ74	unreviewed	Q8DQ74_STRR6	Degenerate transposase	spr0815	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358409.1; NC_003098.1.;	spr:spr0815	306	spr0815	NA	GO:0003676; GO:0004803; GO:0005829; GO:0015074; GO:0032196	DNA integration [GO:0015074]; transposition [GO:0032196]	unknown
Q8DQ77	unreviewed	Q8DQ77_STRR6	ABC transporter domain-containing protein	ABC-NBD spr0812	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358406.1; NC_003098.1.;	spr:spr0812	271	spr0812	NA	GO:0005524; GO:0016887	NA	unknown
Q8DQ79	unreviewed	Q8DQ79_STRR6	Toxin expression-transcriptional accessory protein	tex spr0808	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358402.1; NC_003098.1.;	spr:spr0808	715	spr0808	NA	GO:0003729; GO:0003735; GO:0005829; GO:0006139; GO:0006412	nucleobase-containing compound metabolic process [GO:0006139]; translation [GO:0006412]	unknown
Q8DQ80	unreviewed	Q8DQ80_STRR6	Capsular polysaccharide biosynthesis protein	spr0807	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0807	334	spr0807	NA	NA	NA	unknown
Q8DQ81	unreviewed	Q8DQ81_STRR6	Uncharacterized protein	spr0805	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358399.1; NC_003098.1.;WP_000123614.1; NC_003098.1.;	spr:spr0805	301	spr0805	NA	GO:0005886	NA	inner membrane
Q8DQ82	unreviewed	Q8DQ82_STRR6	ABC transporter substrate-binding protein	spr0804	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358398.1; NC_003098.1.;WP_000617845.1; NC_003098.1.;	spr:spr0804	271	spr0804	NA	GO:0016020	NA	unknown
Q8DQ83	unreviewed	Q8DQ83_STRR6	Degenerate transposase (Orf1)	spr0801	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0801	62	spr0801	NA	NA	NA	unknown
Q8DQ90	unreviewed	Q8DQ90_STRR6	Type I restriction-modification enzyme 1, S subunit	hsdS spr0791	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358385.1; NC_003098.1.;	spr:spr0791	203	spr0791	NA	GO:0003677; GO:0009307	DNA restriction-modification system [GO:0009307]	unknown
Q8DQ93	unreviewed	Q8DQ93_STRR6	Probable pyridoxal-phosphate dependent aminotransferase	spr0783	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358377.1; NC_003098.1.;WP_000638907.1; NC_003098.1.;	spr:spr0783	380	spr0783	NA	GO:0008483; GO:0046872; GO:0051536	NA	unknown
Q8DQ97	unreviewed	Q8DQ97_STRR6	Transcriptional repressor of the fructose operon	fruR spr0778	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358372.1; NC_003098.1.;WP_000920643.1; NC_003098.1.;	spr:spr0778	246	spr0778	NA	GO:0003677; GO:0003700	NA	unknown
Q8DQ98	unreviewed	Q8DQ98_STRR6	AI-2E family transporter	spr0777	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358371.1; NC_003098.1.;WP_000489841.1; NC_003098.1.;	spr:spr0777	369	spr0777	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
Q8DQA0	unreviewed	Q8DQA0_STRR6	SUF system FeS cluster assembly SufBD N-terminal domain-containing protein	spr0775	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358369.1; NC_003098.1.;WP_000797065.1; NC_003098.1.;	spr:spr0775	470	spr0775	NA	GO:0016226	iron-sulfur cluster assembly [GO:0016226]	unknown
Q8DQA1	unreviewed	Q8DQA1_STRR6	NifU protein	nifU spr0774	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358368.1; NC_003098.1.;WP_001218481.1; NC_003098.1.;	spr:spr0774	146	spr0774	NA	GO:0005737; GO:0006879; GO:0008198; GO:0016226; GO:0051537	intracellular iron ion homeostasis [GO:0006879]; iron-sulfur cluster assembly [GO:0016226]	unknown
Q8DQA3	unreviewed	Q8DQA3_STRR6	SUF system FeS cluster assembly SufBD N-terminal domain-containing protein	spr0772	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358366.1; NC_003098.1.;WP_000196409.1; NC_003098.1.;	spr:spr0772	420	spr0772	NA	GO:0016226	iron-sulfur cluster assembly [GO:0016226]	unknown
Q8DQA4	unreviewed	Q8DQA4_STRR6	ABC transporter domain-containing protein	ABC-NBD spr0771	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358365.1; NC_003098.1.;	spr:spr0771	263	spr0771	NA	GO:0005524; GO:0016020; GO:0016887	NA	unknown
Q8DQA6	unreviewed	Q8DQA6_STRR6	GAF domain-containing protein	spr0768	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358362.1; NC_003098.1.;WP_000920158.1; NC_003098.1.;	spr:spr0768	165	spr0768	NA	GO:0005829	NA	unknown
Q8DQA7	unreviewed	Q8DQA7_STRR6	Transposase (Orf1)	IS1167 spr0767	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358361.1; NC_003098.1.;	spr:spr0767	172	spr0767	NA	NA	NA	unknown
Q8DQA8	unreviewed	Q8DQA8_STRR6	Degenerate transposase (Orf2)	spr0766	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0766	134	spr0766	NA	NA	NA	unknown
Q8DQA9	unreviewed	Q8DQA9_STRR6	Degenerate transposase (Orf2)	spr0765	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0765	46	spr0765	NA	NA	NA	unknown
Q8DQB0	unreviewed	Q8DQB0_STRR6	Permease	spr0761	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358355.1; NC_003098.1.;WP_000137265.1; NC_003098.1.;	spr:spr0761	307	spr0761	NA	GO:0016020	NA	unknown
Q8DQB1	unreviewed	Q8DQB1_STRR6	Permease	spr0760	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358354.1; NC_003098.1.;	spr:spr0760	236	spr0760	NA	GO:0016020	NA	unknown
Q8DQB2	unreviewed	Q8DQB2_STRR6	ABC transporter substrate-binding protein-oligopeptid transport, internal deletion	spr0759	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	WP_001836117.1; NC_003098.1.;	spr:spr0759	234	spr0759	NA	NA	NA	unknown
Q8DQB6	unreviewed	Q8DQB6_STRR6	Degenerate transposase (Orf2)	spr0754	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0754	162	spr0754	NA	GO:0003676; GO:0015074	DNA integration [GO:0015074]	unknown
Q8DQB7	unreviewed	Q8DQB7_STRR6	Degenerate transposase (Orf1)	spr0752	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0752	55	spr0752	NA	NA	NA	unknown
Q8DQB8	unreviewed	Q8DQB8_STRR6	Degenerate transposase (Orf1)	spr0751	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0751	70	spr0751	NA	NA	NA	unknown
Q8DQB9	unreviewed	Q8DQB9_STRR6	ABC transporter membrane-spanning permease-ribose/galactose transport	ABC-MSP spr0750	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358344.1; NC_003098.1.;WP_000022879.1; NC_003098.1.;	spr:spr0750	318	spr0750	NA	GO:0005886; GO:0022857	NA	unknown
Q8DQC0	unreviewed	Q8DQC0_STRR6	ABC transporter membrane-spanning permease-ribose/galactose transport	ABC-MSP spr0749	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358343.1; NC_003098.1.;	spr:spr0749	361	spr0749	NA	GO:0005886; GO:0022857	NA	unknown
Q8DQC1	unreviewed	Q8DQC1_STRR6	ABC transporter ATP-binding protein-ribose/galactose transport	ABC-NBD spr0748	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358342.1; NC_003098.1.;WP_000929854.1; NC_003098.1.;	spr:spr0748	511	spr0748	NA	GO:0005524; GO:0016887	NA	unknown
Q8DQC2	unreviewed	Q8DQC2_STRR6	ABC transporter substrate-binding protein PnrA-like domain-containing protein	spr0747	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358341.1; NC_003098.1.;	spr:spr0747	374	spr0747	NA	GO:0005886	NA	unknown
Q8DQC6	unreviewed	Q8DQC6_STRR6	Methyltransferase small domain-containing protein	spr0743	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358337.1; NC_003098.1.;WP_010976480.1; NC_003098.1.;	spr:spr0743	196	spr0743	NA	GO:0008757	NA	unknown
Q8DQC8	unreviewed	Q8DQC8_STRR6	Modulates DNA topology	flaR spr0739	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358333.1; NC_003098.1.;WP_000704762.1; NC_003098.1.;	spr:spr0739	174	spr0739	NA	NA	NA	unknown
Q8DQD4	unreviewed	Q8DQD4_STRR6	ABC transporter ATP-binding protein-glutamine transport	glnQ spr0728	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358322.1; NC_003098.1.;WP_000140959.1; NC_003098.1.;	spr:spr0728	244	spr0728	NA	GO:0005524; GO:0015424; GO:0016887	NA	unknown
Q8DQD5	unreviewed	Q8DQD5_STRR6	ABC transporter membrane-spanning permease-glutamine transport	glnP spr0727	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358321.1; NC_003098.1.;	spr:spr0727	229	spr0727	NA	GO:0005886; GO:0006865; GO:0022857; GO:0043190	amino acid transport [GO:0006865]	inner membrane
Q8DQD6	unreviewed	Q8DQD6_STRR6	Cytoplasmic protein	spr0726	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358320.1; NC_003098.1.;WP_000443573.1; NC_003098.1.;	spr:spr0726	76	spr0726	NA	NA	NA	unknown
Q8DQD8	unreviewed	Q8DQD8_STRR6	Degenerate transposase	spr0724	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0724	58	spr0724	NA	GO:0003676	NA	unknown
Q8DQD9	unreviewed	Q8DQD9_STRR6	Degenerate transposase	spr0723	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0723	27	spr0723	NA	NA	NA	unknown
Q8DQE0	unreviewed	Q8DQE0_STRR6	Transposase	spr0722	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358316.1; NC_003098.1.;	spr:spr0722	115	spr0722	NA	NA	NA	unknown
Q8DQE1	unreviewed	Q8DQE1_STRR6	Nudix hydrolase domain-containing protein	spr0721	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358315.1; NC_003098.1.;WP_001814211.1; NC_003098.1.;	spr:spr0721	140	spr0721	NA	GO:0004081; GO:0006167; GO:0006754	AMP biosynthetic process [GO:0006167]; ATP biosynthetic process [GO:0006754]	unknown
Q8DQE3	unreviewed	Q8DQE3_STRR6	Transposase	spr0718	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358312.1; NC_003098.1.;	spr:spr0718	217	spr0718	NA	GO:0003676	NA	unknown
Q8DQE4	unreviewed	Q8DQE4_STRR6	Transposase	spr0717	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358311.1; NC_003098.1.;	spr:spr0717	134	spr0717	NA	NA	NA	unknown
Q8DQE6	unreviewed	Q8DQE6_STRR6	Phosphoglycolate phosphatase (EC 3.1.3.18)	gph spr0714	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358308.1; NC_003098.1.;	spr:spr0714	190	spr0714	NA	GO:0005829; GO:0006281; GO:0008967; GO:0016311	dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	unknown
Q8DQE7	unreviewed	Q8DQE7_STRR6	4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis protein	thiJ spr0713	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358307.1; NC_003098.1.;WP_000241398.1; NC_003098.1.;	spr:spr0713	184	spr0713	NA	GO:0005737; GO:0006979; GO:0016684; GO:0046295; GO:1903189	glycolate biosynthetic process [GO:0046295]; glyoxal metabolic process [GO:1903189]; response to oxidative stress [GO:0006979]	unknown
Q8DQE8	unreviewed	Q8DQE8_STRR6	Rod shape determining protein	rodA spr0712	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358306.1; NC_003098.1.;	spr:spr0712	416	spr0712	NA	GO:0005886; GO:0008360; GO:0015648; GO:0016740; GO:0032153; GO:0051301	cell division [GO:0051301]; regulation of cell shape [GO:0008360]	unknown
Q8DQF0	unreviewed	Q8DQF0_STRR6	U32 family peptidase	spr0710	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358304.1; NC_003098.1.;	spr:spr0710	356	spr0710	NA	GO:0044249; GO:1901576	cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]	unknown
Q8DQF2	unreviewed	Q8DQF2_STRR6	ASCH domain-containing protein	spr0705	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358299.1; NC_003098.1.;WP_001856133.1; NC_003098.1.;	spr:spr0705	146	spr0705	NA	NA	NA	unknown
Q8DQF3	unreviewed	Q8DQF3_STRR6	Nudix hydrolase domain-containing protein	spr0702	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358296.1; NC_003098.1.;WP_000403613.1; NC_003098.1.;	spr:spr0702	159	spr0702	NA	GO:0016787	NA	unknown
Q8DQF4	unreviewed	Q8DQF4_STRR6	NADP-dependent oxidoreductase domain-containing protein	spr0699	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358293.1; NC_003098.1.;	spr:spr0699	309	spr0699	NA	GO:0005829; GO:0016491	NA	unknown
Q8DQF5	unreviewed	Q8DQF5_STRR6	DUF1129 family protein	spr0698	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358292.1; NC_003098.1.;WP_000738394.1; NC_003098.1.;	spr:spr0698	291	spr0698	NA	GO:0016020	NA	unknown
Q8DQF6	unreviewed	Q8DQF6_STRR6	Transcription regulator PadR N-terminal domain-containing protein	spr0697	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358291.1; NC_003098.1.;	spr:spr0697	107	spr0697	NA	NA	NA	unknown
Q8DQF8	unreviewed	Q8DQF8_STRR6	ABC transporter domain-containing protein	ABC-NBD spr0694	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358288.1; NC_003098.1.;WP_000811482.1; NC_003098.1.;	spr:spr0694	233	spr0694	NA	GO:0005524; GO:0016887; GO:0046872	NA	unknown
Q8DQG2	unreviewed	Q8DQG2_STRR6	Transcriptional coactivator p15 (PC4) C-terminal domain-containing protein	spr0690	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358284.1; NC_003098.1.;	spr:spr0690	79	spr0690	NA	GO:0003677; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q8DQG6	unreviewed	Q8DQG6_STRR6	ABC transporter domain-containing protein	ABC-NBD spr0678	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358272.1; NC_003098.1.;WP_000025401.1; NC_003098.1.;	spr:spr0678	513	spr0678	NA	GO:0005524; GO:0016887	NA	unknown
Q8DQG8	unreviewed	Q8DQG8_STRR6	DNA polymerase III, delta subunit	holA spr0673	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358267.1; NC_003098.1.;WP_000879657.1; NC_003098.1.;	spr:spr0673	345	spr0673	NA	GO:0003677; GO:0003887; GO:0006261; GO:0009360	DNA-templated DNA replication [GO:0006261]	unknown
Q8DQH6	unreviewed	Q8DQH6_STRR6	CBS domain containing protein	spr0664	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358258.1; NC_003098.1.;WP_000268654.1; NC_003098.1.;	spr:spr0664	218	spr0664	NA	NA	NA	unknown
Q8DQH7	unreviewed	Q8DQH7_STRR6	ABC transporter ATP-binding protein-branched chain amino acid transport	livF spr0663	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358257.1; NC_003098.1.;WP_000114808.1; NC_003098.1.;	spr:spr0663	236	spr0663	NA	GO:0005524; GO:0015658; GO:0015807; GO:0016887	L-amino acid transport [GO:0015807]	unknown
Q8DQH9	unreviewed	Q8DQH9_STRR6	ABC transporter membrane-spanning permease-branched chain amino acid transport	livM spr0661	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358255.1; NC_003098.1.;WP_000662293.1; NC_003098.1.;	spr:spr0661	318	spr0661	NA	GO:0005886; GO:0015658; GO:0015803	branched-chain amino acid transport [GO:0015803]	unknown
Q8DQI1	unreviewed	Q8DQI1_STRR6	ABC transporter substrate-binding protein-branched chain amino acid transport	livJ spr0659	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358253.1; NC_003098.1.;WP_000726149.1; NC_003098.1.;	spr:spr0659	386	spr0659	NA	GO:0006865	amino acid transport [GO:0006865]	unknown
Q8DQI2	reviewed	Y657_STRR6	UPF0298 protein spr0657	spr0657	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358251.1; NC_003098.1.;WP_000462126.1; NC_003098.1.;	spr:spr0657	82	spr0657	NA	GO:0005737	NA	cytoplasm
Q8DQI5	unreviewed	Q8DQI5_STRR6	HTH tetR-type domain-containing protein	spr0653	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358247.1; NC_003098.1.;WP_000004139.1; NC_003098.1.;	spr:spr0653	185	spr0653	NA	GO:0003677	NA	unknown
Q8DQI6	reviewed	Y652_STRR6	DegV domain-containing protein spr0652	spr0652	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358246.1; NC_003098.1.;WP_000219939.1; NC_003098.1.;	spr:spr0652	281	spr0652	NA	GO:0008289	NA	unknown
Q8DQI7	unreviewed	Q8DQI7_STRR6	Flavoprotein	spr0651	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358245.1; NC_003098.1.;	spr:spr0651	397	spr0651	NA	NA	NA	unknown
Q8DQI8	unreviewed	Q8DQI8_STRR6	Nudix hydrolase domain-containing protein	spr0650	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358244.1; NC_003098.1.;WP_001861299.1; NC_003098.1.;	spr:spr0650	151	spr0650	NA	GO:0016787	NA	unknown
Q8DQI9	unreviewed	Q8DQI9_STRR6	Regulator of the multidrug efflux pump pmrA	mta spr0649	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358243.1; NC_003098.1.;	spr:spr0649	220	spr0649	NA	GO:0003677; GO:0003700	NA	unknown
