Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
Q88M16	unreviewed	Q88M16_PSEPK	DSBA-like thioredoxin domain-containing protein	PP_1759	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	199	PP_1759	NA	GO:0016491	NA
Q88M18	unreviewed	Q88M18_PSEPK	DNA-binding transcriptional dual regulator	bolA PP_1757	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	98	PP_1757	NA	GO:0003677	NA
Q88M19	unreviewed	Q88M19_PSEPK	DUF2059 domain-containing protein	PP_1756	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	174	PP_1756	NA	NA	NA
Q88M21	unreviewed	Q88M21_PSEPK	Alginate lyase domain-containing protein	PP_1754	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	386	PP_1754	NA	GO:0016829; GO:0042597	NA
Q88M22	unreviewed	Q88M22_PSEPK	Permease of the drug/metabolite transporter (DMT) superfamily	PP_1753	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	324	PP_1753	NA	GO:0016020	NA
Q88M23	unreviewed	Q88M23_PSEPK	Polyphosphate kinase-2-related domain-containing protein	PP_1752	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	497	PP_1752	NA	GO:0006797; GO:0043751	NA
Q88M26	unreviewed	Q88M26_PSEPK	GNAT family acetyltransferase (EC 6.3.2.29, EC 6.3.2.30)	PP_1749	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	581	PP_1749	NA	GO:0005524; GO:0016747; GO:0046872; GO:0071160; GO:0071161	NA
Q88M28	reviewed	Y1747_PSEPK	UPF0270 protein PP_1747	PP_1747	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	75	PP_1747	NA	NA	NA
Q88M30	unreviewed	Q88M30_PSEPK	Oxidoreductase, short chain dehydrogenase/reductase family	PP_1745	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	269	PP_1745	NA	GO:0005829; GO:0016491	NA
Q88M31	unreviewed	Q88M31_PSEPK	DUF3309 domain-containing protein	PP_1744	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	50	PP_1744	NA	GO:0016020	NA
Q88M33	unreviewed	Q88M33_PSEPK	DUF485 domain-containing protein	yjcH PP_1742	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	103	PP_1742	NA	GO:0005886	NA
Q88M34	unreviewed	Q88M34_PSEPK	Choline / betaine / carnitine ABC transporter-substrate binding protein BetX (EC 3.6.3.32)	betX PP_1741	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	287	PP_1741	NA	GO:0016787; GO:0022857; GO:0043190	NA
Q88M35	unreviewed	Q88M35_PSEPK	Beta (1-6) glucans synthase	PP_1740	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	525	PP_1740	NA	GO:0005576; GO:0009986; GO:0016020; GO:0042973; GO:0071555	NA
Q88M36	unreviewed	Q88M36_PSEPK	Uncharacterized protein	PP_1739	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	125	PP_1739	NA	GO:0016020	NA
Q88M37	unreviewed	Q88M37_PSEPK	Serine/threonine protein kinase	PP_1738	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	432	PP_1738	NA	GO:0016020	NA
Q88M38	unreviewed	Q88M38_PSEPK	ABC transporter	PP_1737	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	248	PP_1737	NA	GO:0016020; GO:0120010	NA
Q88M39	unreviewed	Q88M39_PSEPK	PNPLA domain-containing protein	PP_1736	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	382	PP_1736	NA	GO:0016042; GO:0016787	NA
Q88M45	unreviewed	Q88M45_PSEPK	Uncharacterized protein	PP_1729	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	67	PP_1729	NA	GO:0016020	NA
Q88M46	unreviewed	Q88M46_PSEPK	Mechanosensitive ion channel protein	PP_1728	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	717	PP_1728	NA	GO:0005886; GO:0008381	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M47	unreviewed	Q88M47_PSEPK	Transcriptional regulator, GntR family	PP_1727	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	237	PP_1727	NA	GO:0003677; GO:0003700; GO:0045892	NA
Q88M48	unreviewed	Q88M48_PSEPK	ABC transporter, periplasmic binding protein	PP_1726	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	354	PP_1726	NA	GO:0015888; GO:0030288; GO:0030975; GO:0030976	NA
Q88M49	unreviewed	Q88M49_PSEPK	Nucleotide pyrophosphatase	PP_1725	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	278	PP_1725	NA	GO:0005773; GO:0009141; GO:0017111; GO:0047429	NA
Q88M50	unreviewed	Q88M50_PSEPK	ABC-type 2-aminoethylphosphonate transporter permease	PP_1724	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	279	PP_1724	NA	GO:0005886; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M51	unreviewed	Q88M51_PSEPK	2-aminoethylphosphonate transport system permease	PP_1723	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	264	PP_1723	NA	GO:0005886; GO:0055085	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M52	unreviewed	Q88M52_PSEPK	ABC transporter, ATP-binding protein	PP_1722	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	329	PP_1722	NA	GO:0005524; GO:0016887; GO:0022857; GO:0043190	NA
Q88M53	unreviewed	Q88M53_PSEPK	Phosphoserine phosphatase (EC 3.1.3.-)	PP_1721	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	217	PP_1721	NA	GO:0016787	NA
Q88M54	unreviewed	Q88M54_PSEPK	Alcohol dehydrogenase, zinc-containing	PP_1720	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	320	PP_1720	NA	GO:0003960; GO:0048038; GO:0070402	NA
Q88M55	unreviewed	Q88M55_PSEPK	Tail-specific protease prc	prc PP_1719	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	704	PP_1719	NA	GO:0004175; GO:0006508; GO:0007165; GO:0008236; GO:0030288	NA
Q88M56	unreviewed	Q88M56_PSEPK	Diguanylate phosphodiesterase containing EAL domain	PP_1718	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	360	PP_1718	NA	NA	NA
Q88M57	unreviewed	Q88M57_PSEPK	Uncharacterized protein	PP_1717	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	122	PP_1717	NA	NA	NA
Q88M58	unreviewed	Q88M58_PSEPK	Transcriptional regulator, Cro/CI family	PP_1716	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	112	PP_1716	NA	GO:0003677	NA
Q88M59	unreviewed	Q88M59_PSEPK	DUF1232 domain-containing protein	PP_1715	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	145	PP_1715	NA	GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M61	unreviewed	Q88M61_PSEPK	Transcriptional regulator PcaQ	pcaQ PP_1713	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	310	PP_1713	NA	GO:0000976; GO:0003700; GO:0019619; GO:0045893	NA
Q88M62	unreviewed	Q88M62_PSEPK	Uncharacterized protein	PP_1712	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	469	PP_1712	NA	NA	NA
Q88M63	unreviewed	Q88M63_PSEPK	Transcriptional regulator, AraC family	PP_1711	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	309	PP_1711	NA	GO:0003700; GO:0009893; GO:0043565	NA
Q88M64	unreviewed	Q88M64_PSEPK	MFS transporter, phthalate permease family	PP_1710	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	446	PP_1710	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M65	unreviewed	Q88M65_PSEPK	Fumarylacetoacetate hydrolase family protein	PP_1709	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	236	PP_1709	NA	GO:0018773; GO:0046872	NA
Q88M66	unreviewed	Q88M66_PSEPK	Oxidoreductase, short chain dehydrogenase/reductase family	PP_1708	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	252	PP_1708	NA	GO:0016491	NA
Q88M67	unreviewed	Q88M67_PSEPK	D-isomer specific 2-hydroxyacid dehydrogenase family protein	PP_1707	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	316	PP_1707	NA	GO:0005829; GO:0016618; GO:0030267; GO:0051287	NA
Q88M68	unreviewed	Q88M68_PSEPK	Nitrite reductase	nirD PP_1706	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	120	PP_1706	NA	GO:0009344; GO:0042128; GO:0046872; GO:0051537	NA
Q88M74	unreviewed	Q88M74_PSEPK	Acyltransferase	PP_1700	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	661	PP_1700	NA	GO:0016020; GO:0016746; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M75	unreviewed	Q88M75_PSEPK	2-pyrone-4,6-dicarboxylic acid hydrolase (EC 3.1.1.57)	PP_1699	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	280	PP_1699	NA	GO:0047554	NA
Q88M76	unreviewed	Q88M76_PSEPK	Major facilitator family transporter	PP_1698	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	424	PP_1698	NA	GO:0015355; GO:0016020; GO:0035879	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M77	unreviewed	Q88M77_PSEPK	Transcriptional regulator, GntR family	PP_1697	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	243	PP_1697	NA	GO:0003677; GO:0003700; GO:0045892	NA
Q88M78	unreviewed	Q88M78_PSEPK	Membrane protein	PP_1696	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	392	PP_1696	NA	GO:0016020; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M80	unreviewed	Q88M80_PSEPK	DNA recombination limiting inversions protein	rmuC PP_1694	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	495	PP_1694	NA	GO:0016020	NA
Q88M82	unreviewed	Q88M82_PSEPK	Sel1 repeat family protein	PP_1692	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	139	PP_1692	NA	NA	NA
Q88M83	unreviewed	Q88M83_PSEPK	Glutamate synthase [NADPH] large chain	PP_1691	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	74	PP_1691	NA	NA	NA
Q88M84	unreviewed	Q88M84_PSEPK	Uncharacterized protein	PP_1690	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	160	PP_1690	NA	NA	NA
Q88M85	unreviewed	Q88M85_PSEPK	Long-chain fatty acid transporter	PP_1689	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	421	PP_1689	NA	GO:0015483; GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M86	unreviewed	Q88M86_PSEPK	Transcriptional regulator, LysR family	PP_1688	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	309	PP_1688	NA	GO:0003700; GO:0006351; GO:0043565	NA
Q88M87	unreviewed	Q88M87_PSEPK	DUF2798 domain-containing protein	PP_1687	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	99	PP_1687	NA	GO:0016020	NA
Q88M89	unreviewed	Q88M89_PSEPK	Uncharacterized protein	PP_1685	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	40	PP_1685	NA	NA	NA
Q88M90	unreviewed	Q88M90_PSEPK	Transporter	PP_1684	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	406	PP_1684	NA	GO:0016020; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88M91	unreviewed	Q88M91_PSEPK	Transcriptional regulator, MarR family	PP_1683	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	134	PP_1683	NA	GO:0003700; GO:0006950	NA
Q88M92	unreviewed	Q88M92_PSEPK	Glycoside hydrolase family protein	PP_1682	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	393	PP_1682	NA	GO:0005576; GO:0008422; GO:0009251; GO:0009986	NA
Q88M94	unreviewed	Q88M94_PSEPK	Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)	PP_1680	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	188	PP_1680	NA	GO:0005737; GO:0043755	NA
Q88MA0	unreviewed	Q88MA0_PSEPK	5,6-dimethylbenzimidazole synthase (EC 1.13.11.79)	bluB PP_1674	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	216	PP_1674	NA	GO:0006570; GO:0042403; GO:0102919	NA
Q88MA4	unreviewed	Q88MA4_PSEPK	Lipoprotein	PP_1670	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	177	PP_1670	NA	NA	NA
Q88MA5	unreviewed	Q88MA5_PSEPK	NLP/P60 family protein	PP_1669	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	214	PP_1669	NA	NA	NA
Q88MA6	unreviewed	Q88MA6_PSEPK	Regulator of DnaA that prevents premature reinitiation of DNA replication	hda PP_1668	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	235	PP_1668	NA	GO:0003688; GO:0005886; GO:0006270; GO:0032297	NA
Q88MA7	unreviewed	Q88MA7_PSEPK	Transporter	PP_1667	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	357	PP_1667	NA	GO:0005886; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88MA8	unreviewed	Q88MA8_PSEPK	DUF2066 domain-containing protein	PP_1666	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	355	PP_1666	NA	NA	NA
Q88MB1	unreviewed	Q88MB1_PSEPK	Dehydrogenase	PP_1663	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	236	PP_1663	NA	NA	NA
Q88MB2	unreviewed	Q88MB2_PSEPK	Uncharacterized protein	PP_1662	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	75	PP_1662	NA	NA	NA
Q88MB3	unreviewed	Q88MB3_PSEPK	Dehydrogenase subunit	PP_1661	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	752	PP_1661	NA	GO:0016614; GO:0050660	NA
Q88MB4	unreviewed	Q88MB4_PSEPK	Sorbitol dehydrogenase	PP_1660	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	176	PP_1660	NA	NA	NA
Q88MB5	unreviewed	Q88MB5_PSEPK	Cytochrome C	PP_1659	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	446	PP_1659	NA	NA	NA
Q88MB6	unreviewed	Q88MB6_PSEPK	Nucleoprotein/polynucleotide-associated enzyme	PP_1658	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	179	PP_1658	NA	NA	NA
Q88MC2	unreviewed	Q88MC2_PSEPK	Two-component response regulator	PP_1651	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	253	PP_1651	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.
Q88MC4	unreviewed	Q88MC4_PSEPK	D-lactate dehydrogenase (EC 1.1.1.28)	ldhA PP_1649	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	342	PP_1649	NA	GO:0008720; GO:0051287	NA
Q88MC5	unreviewed	Q88MC5_PSEPK	Uncharacterized protein	PP_1648	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	145	PP_1648	NA	NA	NA
Q88MC6	unreviewed	Q88MC6_PSEPK	DUF306 domain-containing protein	PP_1647	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	143	PP_1647	NA	NA	NA
Q88MC7	unreviewed	Q88MC7_PSEPK	Thioredoxin	PP_1646	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	154	PP_1646	NA	GO:0015036; GO:0016209	NA
Q88MC9	unreviewed	Q88MC9_PSEPK	NAD(P)H dehydrogenase (Quinone) (EC 1.6.5.2)	PP_1644	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	201	PP_1644	NA	GO:0003955; GO:0009055; GO:0010181; GO:0016020	NA
Q88MD0	unreviewed	Q88MD0_PSEPK	DUF2069 domain-containing protein	PP_1643	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	137	PP_1643	NA	GO:0016020	NA
Q88MD1	unreviewed	Q88MD1_PSEPK	DNA-3-methyladenine glycosylase I	PP_1642	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	223	PP_1642	NA	GO:0006284; GO:0008725	NA
Q88MD3	unreviewed	Q88MD3_PSEPK	Yip1 domain-containing protein	yohC PP_1640	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	199	PP_1640	NA	GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88MD6	unreviewed	Q88MD6_PSEPK	Transcriptional regulator, LysR family	PP_1637	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	308	PP_1637	NA	GO:0000976; GO:0003700	NA
Q88MD8	unreviewed	Q88MD8_PSEPK	DNA-binding response regulator	PP_1635	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	216	PP_1635	NA	GO:0000160; GO:0003677; GO:0006355	NA
Q88MD9	unreviewed	Q88MD9_PSEPK	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	yfiP PP_1634	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	236	PP_1634	NA	GO:0008033; GO:0016432	NA
Q88ME0	unreviewed	Q88ME0_PSEPK	Quorum-sensing-regulated virulence factor	PP_1633	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	139	PP_1633	NA	NA	NA
Q88ME1	unreviewed	Q88ME1_PSEPK	Uncharacterized protein	PP_1632	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	69	PP_1632	NA	NA	NA
Q88ME2	unreviewed	Q88ME2_PSEPK	AMP nucleosidase (EC 3.2.2.4) (AMP nucleosidase)	PP_1631	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	372	PP_1631	NA	GO:0005829; GO:0008714	NA
Q88ME5	unreviewed	Q88ME5_PSEPK	Nicotinamide-nucleotide amidohydrolase PncC	pncC PP_1628	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	160	PP_1628	NA	GO:0019159	NA
Q88ME6	unreviewed	Q88ME6_PSEPK	Uncharacterized protein	PP_1627	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	363	PP_1627	NA	NA	NA
Q88ME9	unreviewed	Q88ME9_PSEPK	Metallopeptidase, M23B subfamily	PP_1622	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	262	PP_1622	NA	GO:0000920; GO:0004222; GO:0009279; GO:0032153	NA
Q88MF6	unreviewed	Q88MF6_PSEPK	Transcriptional regulator, LysR family	PP_1615	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	298	PP_1615	NA	GO:0003700; GO:0006351; GO:0043565	NA
Q88MG2	unreviewed	Q88MG2_PSEPK	Uncharacterized protein	PP_1609	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	46	PP_1609	NA	NA	NA
Q88MI3	unreviewed	Q88MI3_PSEPK	N-succinyl-L,L-diaminopimelate aminotransferase alternative (EC 2.6.1.17)	dapC PP_1588	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	398	PP_1588	NA	GO:0009016; GO:0009089; GO:0030170	NA
Q88MI5	unreviewed	Q88MI5_PSEPK	Killer protein	PP_1586	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	92	PP_1586	NA	GO:0140677	NA
Q88MI6	unreviewed	Q88MI6_PSEPK	Antidote protein	PP_1585	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	99	PP_1585	NA	GO:0003677	NA
Q88MI7	unreviewed	Q88MI7_PSEPK	DUF2514 domain-containing protein	PP_1584	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	166	PP_1584	NA	NA	NA
Q88MI8	unreviewed	Q88MI8_PSEPK	Structural protein P5	PP_1583	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	158	PP_1583	NA	NA	NA
Q88MI9	unreviewed	Q88MI9_PSEPK	Uncharacterized protein	PP_1582	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	358	PP_1582	NA	NA	NA
Q88MJ0	unreviewed	Q88MJ0_PSEPK	BNR domain protein	PP_1581	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	663	PP_1581	NA	NA	NA
Q88MJ1	unreviewed	Q88MJ1_PSEPK	Uncharacterized protein	PP_1580	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	151	PP_1580	NA	NA	NA
Q88MJ2	unreviewed	Q88MJ2_PSEPK	Tip attachment protein J domain-containing protein	PP_1579	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	999	PP_1579	NA	GO:0016020	NA
Q88MJ3	unreviewed	Q88MJ3_PSEPK	ArsR family transcriptional regulator	PP_1578	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	159	PP_1578	NA	NA	NA
