Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
A0A140NA14	unreviewed	A0A140NA14_ECOBD	Porin Gram-negative type	ECBD_2247	Escherichia coli (strain B / BL21-DE3)	377	ECBD_2247	NA	GO:0009279; GO:0015288; GO:0034220	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004571}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004571}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA15	unreviewed	A0A140NA15_ECOBD	Inner-membrane translocator	ECBD_1510	Escherichia coli (strain B / BL21-DE3)	336	ECBD_1510	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA16	unreviewed	A0A140NA16_ECOBD	Sugar (Glycoside-Pentoside-Hexuronide) transporter	ECBD_2029	Escherichia coli (strain B / BL21-DE3)	457	ECBD_2029	NA	GO:0005886; GO:0006814; GO:0008643; GO:0015293	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA17	unreviewed	A0A140NA17_ECOBD	Uncharacterized protein	ECBD_1539	Escherichia coli (strain B / BL21-DE3)	759	ECBD_1539	NA	NA	NA
A0A140NA19	unreviewed	A0A140NA19_ECOBD	Phosphoprotein phosphatase (EC 3.1.3.16)	ECBD_2884	Escherichia coli (strain B / BL21-DE3)	267	ECBD_2884	NA	GO:0000298; GO:0005737; GO:0006798; GO:0008803; GO:0017018; GO:0110154	NA
A0A140NA20	unreviewed	A0A140NA20_ECOBD	Dihydroxyacetone kinase, DhaK subunit (EC 2.7.1.29)	ECBD_2422	Escherichia coli (strain B / BL21-DE3)	356	ECBD_2422	NA	GO:0004371; GO:0005829; GO:0016310; GO:0019563	NA
A0A140NA21	unreviewed	A0A140NA21_ECOBD	Auxin Efflux Carrier	ECBD_1300	Escherichia coli (strain B / BL21-DE3)	314	ECBD_1300	NA	GO:0005886; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA22	unreviewed	A0A140NA22_ECOBD	RHS protein	ECBD_3157	Escherichia coli (strain B / BL21-DE3)	236	ECBD_3157	NA	NA	NA
A0A140NA23	unreviewed	A0A140NA23_ECOBD	Putative Vgr protein	ECBD_2182	Escherichia coli (strain B / BL21-DE3)	118	ECBD_2182	NA	NA	NA
A0A140NA25	unreviewed	A0A140NA25_ECOBD	Short-chain dehydrogenase/reductase SDR	ECBD_1521	Escherichia coli (strain B / BL21-DE3)	253	ECBD_1521	NA	GO:0016491	NA
A0A140NA27	unreviewed	A0A140NA27_ECOBD	GlpM family protein	ECBD_2039	Escherichia coli (strain B / BL21-DE3)	111	ECBD_2039	NA	GO:0016020	NA
A0A140NA28	unreviewed	A0A140NA28_ECOBD	CopG family transcriptional regulator	ECBD_1549	Escherichia coli (strain B / BL21-DE3)	54	ECBD_1549	NA	NA	NA
A0A140NA30	unreviewed	A0A140NA30_ECOBD	Lipoprotein	ECBD_1310	Escherichia coli (strain B / BL21-DE3)	56	ECBD_1310	NA	NA	NA
A0A140NA31	unreviewed	A0A140NA31_ECOBD	DMT family transporter	ECBD_2192	Escherichia coli (strain B / BL21-DE3)	149	ECBD_2192	NA	GO:0005886	NA
A0A140NA32	unreviewed	A0A140NA32_ECOBD	Protein QmcA	ECBD_3167	Escherichia coli (strain B / BL21-DE3)	305	ECBD_3167	NA	GO:0005886	NA
A0A140NA33	unreviewed	A0A140NA33_ECOBD	RecT protein	ECBD_2268	Escherichia coli (strain B / BL21-DE3)	269	ECBD_2268	NA	GO:0003677; GO:0006259	NA
A0A140NA34	unreviewed	A0A140NA34_ECOBD	Glycerol-3-phosphate dehydrogenase, anaerobic, C subunit	ECBD_1417	Escherichia coli (strain B / BL21-DE3)	396	ECBD_1417	NA	GO:0009061; GO:0016020; GO:0046872; GO:0051539	NA
A0A140NA35	unreviewed	A0A140NA35_ECOBD	Lambda Kil	ECBD_2894	Escherichia coli (strain B / BL21-DE3)	89	ECBD_2894	NA	NA	NA
A0A140NA36	unreviewed	A0A140NA36_ECOBD	UPF0387 membrane protein YohO	yohO ECBD_1531	Escherichia coli (strain B / BL21-DE3)	35	ECBD_1531	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01362}; Single-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01362}.
A0A140NA37	unreviewed	A0A140NA37_ECOBD	Protein YcgL	ycgL ECBD_2443	Escherichia coli (strain B / BL21-DE3)	97	ECBD_2443	NA	NA	NA
A0A140NA38	unreviewed	A0A140NA38_ECOBD	Nucleoside transporter	ECBD_1559	Escherichia coli (strain B / BL21-DE3)	425	ECBD_1559	NA	GO:0005886; GO:0015212; GO:0015213	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA39	unreviewed	A0A140NA39_ECOBD	YcfA family protein	ECBD_2202	Escherichia coli (strain B / BL21-DE3)	58	ECBD_2202	NA	GO:0003729; GO:0016787	NA
A0A140NA41	unreviewed	A0A140NA41_ECOBD	Fimbrial biogenesis outer membrane usher protein	ECBD_1322	Escherichia coli (strain B / BL21-DE3)	881	ECBD_1322	NA	GO:0009279; GO:0009297; GO:0015473	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|RuleBase:RU003884}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|RuleBase:RU003884}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA42	unreviewed	A0A140NA42_ECOBD	Outer membrane autotransporter barrel domain protein	ECBD_1427	Escherichia coli (strain B / BL21-DE3)	1234	ECBD_1427	NA	GO:0019867	NA
A0A140NA43	unreviewed	A0A140NA43_ECOBD	Transcriptional regulator, LysR family	ECBD_2278	Escherichia coli (strain B / BL21-DE3)	302	ECBD_2278	NA	GO:0003700; GO:0005829	NA
A0A140NA44	unreviewed	A0A140NA44_ECOBD	YehK protein	ECBD_1541	Escherichia coli (strain B / BL21-DE3)	105	ECBD_1541	NA	NA	NA
A0A140NA45	unreviewed	A0A140NA45_ECOBD	Major facilitator superfamily MFS_1	ECBD_3177	Escherichia coli (strain B / BL21-DE3)	406	ECBD_3177	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA46	unreviewed	A0A140NA46_ECOBD	Uncharacterized protein YmgC	ECBD_2455	Escherichia coli (strain B / BL21-DE3)	82	ECBD_2455	NA	NA	NA
A0A140NA47	unreviewed	A0A140NA47_ECOBD	Anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family	ECBD_2059	Escherichia coli (strain B / BL21-DE3)	808	ECBD_2059	NA	GO:0009055; GO:0009061; GO:0009389; GO:0030151; GO:0030288; GO:0043546; GO:0051539	NA
A0A140NA48	unreviewed	A0A140NA48_ECOBD	Lambda integrase	ECBD_2905	Escherichia coli (strain B / BL21-DE3)	307	ECBD_2905	NA	GO:0003677; GO:0006310; GO:0008907; GO:0044826; GO:0046718; GO:0075713	NA
A0A140NA49	unreviewed	A0A140NA49_ECOBD	Probable membrane transporter protein	ECBD_1332	Escherichia coli (strain B / BL21-DE3)	269	ECBD_1332	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU363041}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363041}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA50	unreviewed	A0A140NA50_ECOBD	GCN5-related N-acetyltransferase	ECBD_2213	Escherichia coli (strain B / BL21-DE3)	179	ECBD_2213	NA	GO:0005737; GO:0008999; GO:1990189	NA
A0A140NA51	unreviewed	A0A140NA51_ECOBD	3-oxoacid CoA-transferase, B subunit (EC 2.8.3.8)	ECBD_1437	Escherichia coli (strain B / BL21-DE3)	216	ECBD_1437	NA	GO:0008775	NA
A0A140NA52	unreviewed	A0A140NA52_ECOBD	Xaa-Pro dipeptidyl-peptidase-like domain-containing protein	ECBD_2289	Escherichia coli (strain B / BL21-DE3)	306	ECBD_2289	NA	GO:0016787	NA
A0A140NA54	unreviewed	A0A140NA54_ECOBD	Uncharacterized protein	ECBD_1551	Escherichia coli (strain B / BL21-DE3)	143	ECBD_1551	NA	NA	NA
A0A140NA56	unreviewed	A0A140NA56_ECOBD	SNARE associated Golgi protein	ECBD_1342	Escherichia coli (strain B / BL21-DE3)	219	ECBD_1342	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU367016}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU367016}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA58	unreviewed	A0A140NA58_ECOBD	DicB family protein	ECBD_2071	Escherichia coli (strain B / BL21-DE3)	62	ECBD_2071	NA	NA	NA
A0A140NA59	unreviewed	A0A140NA59_ECOBD	Insertion element protein	ECBD_0099 ECBD_0298 ECBD_0372 ECBD_0927 ECBD_1062 ECBD_1125 ECBD_1313 ECBD_1442 ECBD_1546 ECBD_1569 ECBD_1626 ECBD_2223 ECBD_2482 ECBD_3032 ECBD_3049 ECBD_3078 ECBD_3103 ECBD_3269 ECBD_3297 ECBD_3380 ECBD_3407 ECBD_3596 ECBD_3683 ECBD_3690 ECBD_3723 ECBD_3740	Escherichia coli (strain B / BL21-DE3)	91	ECBD_0099 ECBD_0298 ECBD_0372 ECBD_0927 ECBD_1062 ECBD_1125 ECBD_1313 ECBD_1442 ECBD_1546 ECBD_1569 ECBD_1626 ECBD_2223 ECBD_2482 ECBD_3032 ECBD_3049 ECBD_3078 ECBD_3103 ECBD_3269 ECBD_3297 ECBD_3380 ECBD_3407 ECBD_3596 ECBD_3683 ECBD_3690 ECBD_3723 ECBD_3740	NA	GO:0006313	NA
A0A140NA61	unreviewed	A0A140NA61_ECOBD	ABC transporter related	ECBD_2299	Escherichia coli (strain B / BL21-DE3)	360	ECBD_2299	NA	GO:0005524; GO:0008643; GO:0016887; GO:0055052; GO:0140359	NA
A0A140NA62	unreviewed	A0A140NA62_ECOBD	Cyclic peptide transporter	ECBD_1448	Escherichia coli (strain B / BL21-DE3)	547	ECBD_1448	NA	GO:0005524; GO:0015833; GO:0016887; GO:0043190; GO:0140359; GO:1904680	NA
A0A140NA63	unreviewed	A0A140NA63_ECOBD	Transferase hexapeptide repeat containing protein	ECBD_3197	Escherichia coli (strain B / BL21-DE3)	183	ECBD_3197	NA	GO:0005829; GO:0008374; GO:0016407	NA
A0A140NA66	unreviewed	A0A140NA66_ECOBD	Prophage protein	ECBD_2083	Escherichia coli (strain B / BL21-DE3)	92	ECBD_2083	NA	NA	NA
A0A140NA67	unreviewed	A0A140NA67_ECOBD	Phage shock operon rhodanese PspE	ECBD_2309	Escherichia coli (strain B / BL21-DE3)	104	ECBD_2309	NA	NA	NA
A0A140NA69	unreviewed	A0A140NA69_ECOBD	Uncharacterized protein	ECBD_1580	Escherichia coli (strain B / BL21-DE3)	42	ECBD_1580	NA	NA	NA
A0A140NA72	unreviewed	A0A140NA72_ECOBD	Peptidase U32	ECBD_1572	Escherichia coli (strain B / BL21-DE3)	453	ECBD_1572	NA	GO:0005829; GO:0006508; GO:0008233; GO:0044249; GO:1901576	NA
A0A140NA73	unreviewed	A0A140NA73_ECOBD	DUF2773 domain-containing bactofilin	ECBD_2233	Escherichia coli (strain B / BL21-DE3)	768	ECBD_2233	NA	NA	NA
A0A140NA74	unreviewed	A0A140NA74_ECOBD	Acyltransferase 3	ECBD_2486	Escherichia coli (strain B / BL21-DE3)	357	ECBD_2486	NA	GO:0005886; GO:0009246; GO:0016413	NA
A0A140NA75	unreviewed	A0A140NA75_ECOBD	ABC transporter related	ECBD_3207	Escherichia coli (strain B / BL21-DE3)	590	ECBD_3207	NA	GO:0005524; GO:0016020; GO:0016887; GO:0140359	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NA76	unreviewed	A0A140NA76_ECOBD	Resolvase domain protein	ECBD_2094	Escherichia coli (strain B / BL21-DE3)	196	ECBD_2094	NA	GO:0000150; GO:0003677; GO:0015074	NA
A0A140NA77	unreviewed	A0A140NA77_ECOBD	Gamma-glutamyl-gamma-aminobutyrate hydrolase (EC 3.5.1.94)	ECBD_2319	Escherichia coli (strain B / BL21-DE3)	254	ECBD_2319	NA	GO:0005829; GO:0006541; GO:0006598; GO:0033969	NA
A0A140NA79	unreviewed	A0A140NA79_ECOBD	Uncharacterized protein	ECBD_1582	Escherichia coli (strain B / BL21-DE3)	48	ECBD_1582	NA	NA	NA
A0A140NA81	unreviewed	A0A140NA81_ECOBD	Pertactin	ECBD_1468	Escherichia coli (strain B / BL21-DE3)	863	ECBD_1468	NA	GO:0019867	NA
A0A140NA82	unreviewed	A0A140NA82_ECOBD	Putative cytoplasmic protein	ECBD_2245	Escherichia coli (strain B / BL21-DE3)	88	ECBD_2245	NA	NA	NA
A0A140NA91	unreviewed	A0A140NA91_ECOBD	Uncharacterized protein	ECBD_1372	Escherichia coli (strain B / BL21-DE3)	54	ECBD_1372	NA	NA	NA
A0A140NA93	unreviewed	A0A140NA93_ECOBD	Integral membrane protein TerC	ECBD_1592	Escherichia coli (strain B / BL21-DE3)	527	ECBD_1592	NA	GO:0005886; GO:0050660	NA
A0A140NA94	unreviewed	A0A140NA94_ECOBD	Binding-protein-dependent transport systems inner membrane component	ECBD_1478	Escherichia coli (strain B / BL21-DE3)	341	ECBD_1478	NA	GO:0005886; GO:0042884; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.
A0A140NA95	unreviewed	A0A140NA95_ECOBD	Glycosyl transferase family 2	ECBD_1600	Escherichia coli (strain B / BL21-DE3)	248	ECBD_1600	NA	GO:0016740	NA
A0A140NA96	unreviewed	A0A140NA96_ECOBD	DJ-1 family protein	ECBD_3237	Escherichia coli (strain B / BL21-DE3)	196	ECBD_3237	NA	GO:0006979; GO:0016684; GO:0046295; GO:1903189	NA
A0A140NA99	unreviewed	A0A140NA99_ECOBD	Inner membrane protein	ECBD_2959	Escherichia coli (strain B / BL21-DE3)	108	ECBD_2959	NA	GO:0016020	NA
A0A140NAA2	unreviewed	A0A140NAA2_ECOBD	Putative bacteriophage protein	ECBD_2265	Escherichia coli (strain B / BL21-DE3)	56	ECBD_2265	NA	NA	NA
A0A140NAA5	unreviewed	A0A140NAA5_ECOBD	Sugar efflux transporter	ECBD_1488	Escherichia coli (strain B / BL21-DE3)	393	ECBD_1488	NA	GO:0005351; GO:0005886; GO:0015767; GO:0036448; GO:1904659	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NAA6	unreviewed	A0A140NAA6_ECOBD	Stress response protein ElaB	ECBD_1392	Escherichia coli (strain B / BL21-DE3)	101	ECBD_1392	NA	GO:0005886; GO:0043022	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004377}; Single-pass membrane protein {ECO:0000256|ARBA:ARBA00004377}. Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.
A0A140NAA7	unreviewed	A0A140NAA7_ECOBD	DUF2625 domain-containing protein	ECBD_2971	Escherichia coli (strain B / BL21-DE3)	216	ECBD_2971	NA	NA	NA
A0A140NAA8	unreviewed	A0A140NAA8_ECOBD	Flagellar basal-body rod protein FlgC	ECBD_2526	Escherichia coli (strain B / BL21-DE3)	134	ECBD_2526	NA	GO:0030694; GO:0071978	SUBCELLULAR LOCATION: Bacterial flagellum basal body {ECO:0000256|ARBA:ARBA00004117, ECO:0000256|RuleBase:RU362062}.
A0A140NAA9	unreviewed	A0A140NAA9_ECOBD	Polysaccharide pyruvyl transferase	ECBD_1610	Escherichia coli (strain B / BL21-DE3)	426	ECBD_1610	NA	GO:0016740	NA
A0A140NAB0	unreviewed	A0A140NAB0_ECOBD	Colanic acid biosynthesis protein WcaM	ECBD_1612	Escherichia coli (strain B / BL21-DE3)	464	ECBD_1612	NA	NA	NA
A0A140NAB2	unreviewed	A0A140NAB2_ECOBD	YciN family protein	ECBD_2349	Escherichia coli (strain B / BL21-DE3)	83	ECBD_2349	NA	NA	NA
A0A140NAB4	unreviewed	A0A140NAB4_ECOBD	FimH mannose-binding domain protein	ECBD_2137	Escherichia coli (strain B / BL21-DE3)	304	ECBD_2137	NA	GO:0009289; GO:0043709	SUBCELLULAR LOCATION: Fimbrium {ECO:0000256|ARBA:ARBA00004561}.
A0A140NAB5	unreviewed	A0A140NAB5_ECOBD	PfkB domain protein	ECBD_1498	Escherichia coli (strain B / BL21-DE3)	362	ECBD_1498	NA	GO:0005829; GO:0016301	NA
A0A140NAB8	unreviewed	A0A140NAB8_ECOBD	Glutaredoxin, GrxB family	ECBD_2536	Escherichia coli (strain B / BL21-DE3)	215	ECBD_2536	NA	GO:0005829	NA
A0A140NAB9	unreviewed	A0A140NAB9_ECOBD	Acetyltransferase	ECBD_1620	Escherichia coli (strain B / BL21-DE3)	192	ECBD_1620	NA	GO:0016740	NA
A0A140NAC0	unreviewed	A0A140NAC0_ECOBD	ROK family protein	ECBD_3267	Escherichia coli (strain B / BL21-DE3)	302	ECBD_3267	NA	GO:0004396; GO:0008761; GO:0009384	NA
A0A140NAC1	unreviewed	A0A140NAC1_ECOBD	Sugar polymerase	ECBD_1622	Escherichia coli (strain B / BL21-DE3)	273	ECBD_1622	NA	NA	NA
A0A140NAC4	unreviewed	A0A140NAC4_ECOBD	PhoH-like protein	ECBD_2991	Escherichia coli (strain B / BL21-DE3)	359	ECBD_2991	NA	GO:0005524; GO:0005829	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.
A0A140NAC5	unreviewed	A0A140NAC5_ECOBD	Extracellular solute-binding protein family 5	ECBD_2287	Escherichia coli (strain B / BL21-DE3)	537	ECBD_2287	NA	GO:0015833; GO:0030288; GO:0043190; GO:1904680	SUBCELLULAR LOCATION: Periplasm {ECO:0000256|ARBA:ARBA00004418}.
A0A140NAD0	unreviewed	A0A140NAD0_ECOBD	UPF0178 protein YaiI	yaiI ECBD_3277	Escherichia coli (strain B / BL21-DE3)	152	ECBD_3277	NA	NA	NA
A0A140NAD2	unreviewed	A0A140NAD2_ECOBD	RND efflux system, outer membrane lipoprotein, NodT family	ECBD_1520	Escherichia coli (strain B / BL21-DE3)	478	ECBD_1520	NA	GO:0009279; GO:0015562	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004459, ECO:0000256|RuleBase:RU362097}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004459, ECO:0000256|RuleBase:RU362097}. Membrane {ECO:0000256|ARBA:ARBA00004635}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004635}.
A0A140NAD3	unreviewed	A0A140NAD3_ECOBD	YfaH	ECBD_1422	Escherichia coli (strain B / BL21-DE3)	68	ECBD_1422	NA	NA	NA
A0A140NAD4	unreviewed	A0A140NAD4_ECOBD	Curli assembly protein	ECBD_2556	Escherichia coli (strain B / BL21-DE3)	110	ECBD_2556	NA	GO:0042597	SUBCELLULAR LOCATION: Periplasm {ECO:0000256|PIRNR:PIRNR018100}.
A0A140NAD5	unreviewed	A0A140NAD5_ECOBD	NAD-dependent epimerase/dehydratase	ECBD_1641	Escherichia coli (strain B / BL21-DE3)	274	ECBD_1641	NA	NA	NA
A0A140NAD6	unreviewed	A0A140NAD6_ECOBD	Transcriptional regulator, LacI family	ECBD_2297	Escherichia coli (strain B / BL21-DE3)	332	ECBD_2297	NA	GO:0000976; GO:0003700	NA
A0A140NAD7	unreviewed	A0A140NAD7_ECOBD	Peroxiredoxin (EC 1.11.1.15)	ECBD_2157	Escherichia coli (strain B / BL21-DE3)	143	ECBD_2157	NA	GO:0004601; GO:0006979	NA
A0A140NAE1	unreviewed	A0A140NAE1_ECOBD	Binding-protein-dependent transport systems inner membrane component	ECBD_1530	Escherichia coli (strain B / BL21-DE3)	243	ECBD_1530	NA	GO:0005886; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NAE2	unreviewed	A0A140NAE2_ECOBD	Alpha-2-macroglobulin domain protein	ECBD_1432	Escherichia coli (strain B / BL21-DE3)	1534	ECBD_1432	NA	GO:0004866	NA
A0A140NAE4	unreviewed	A0A140NAE4_ECOBD	Ybl85	ECBD_1651	Escherichia coli (strain B / BL21-DE3)	133	ECBD_1651	NA	NA	NA
A0A140NAE5	unreviewed	A0A140NAE5_ECOBD	Amino acid permease-associated region	ECBD_1643	Escherichia coli (strain B / BL21-DE3)	452	ECBD_1643	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NAE6	unreviewed	A0A140NAE6_ECOBD	Extracellular solute-binding protein family 1	ECBD_2307	Escherichia coli (strain B / BL21-DE3)	430	ECBD_2307	NA	GO:0030288; GO:0071702	NA
A0A140NAE8	unreviewed	A0A140NAE8_ECOBD	Uncharacterized protein	ECBD_2380	Escherichia coli (strain B / BL21-DE3)	98	ECBD_2380	NA	NA	NA
A0A140NAE9	unreviewed	A0A140NAE9_ECOBD	Putative outer membrane porin protein	ECBD_2167	Escherichia coli (strain B / BL21-DE3)	96	ECBD_2167	NA	GO:0009279; GO:0015288; GO:0034220	NA
A0A140NAF0	unreviewed	A0A140NAF0_ECOBD	Phosphoglycerate mutase	ECBD_3013	Escherichia coli (strain B / BL21-DE3)	203	ECBD_3013	NA	GO:0005737; GO:0009236; GO:0043755	NA
A0A140NAF1	unreviewed	A0A140NAF1_ECOBD	ATPase associated with various cellular activities AAA_5	ECBD_1540	Escherichia coli (strain B / BL21-DE3)	362	ECBD_1540	NA	GO:0005524; GO:0016887	NA
A0A140NAF3	unreviewed	A0A140NAF3_ECOBD	Iron uptake system component EfeO	ECBD_2576	Escherichia coli (strain B / BL21-DE3)	375	ECBD_2576	NA	NA	NA
A0A140NAF8	unreviewed	A0A140NAF8_ECOBD	dCTP deaminase	ECBD_2180	Escherichia coli (strain B / BL21-DE3)	160	ECBD_2180	NA	GO:0016020	NA
A0A140NAG1	unreviewed	A0A140NAG1_ECOBD	Helix-turn-helix domain-containing protein	ECBD_1550	Escherichia coli (strain B / BL21-DE3)	221	ECBD_1550	NA	NA	NA
A0A140NAG2	unreviewed	A0A140NAG2_ECOBD	Aldehyde Dehydrogenase	ECBD_2317	Escherichia coli (strain B / BL21-DE3)	495	ECBD_2317	NA	GO:0004030	NA
A0A140NAG4	unreviewed	A0A140NAG4_ECOBD	Ig domain protein group 1 domain protein	ECBD_1667	Escherichia coli (strain B / BL21-DE3)	2358	ECBD_1667	NA	GO:0007155; GO:0009279	NA
A0A140NAG7	unreviewed	A0A140NAG7_ECOBD	GCN5-related N-acetyltransferase	ECBD_2191	Escherichia coli (strain B / BL21-DE3)	172	ECBD_2191	NA	GO:0016747	NA
A0A140NAG8	unreviewed	A0A140NAG8_ECOBD	IS1 transposase	ECBD_1627 ECBD_3033 ECBD_3050 ECBD_3270 ECBD_3298	Escherichia coli (strain B / BL21-DE3)	167	ECBD_1627 ECBD_3033 ECBD_3050 ECBD_3270 ECBD_3298	NA	GO:0003677; GO:0004803; GO:0006313	NA
A0A140NAH0	unreviewed	A0A140NAH0_ECOBD	Fructose-bisphosphate aldolase (EC 4.1.2.13)	ECBD_1560	Escherichia coli (strain B / BL21-DE3)	350	ECBD_1560	NA	GO:0004332	NA
A0A140NAH1	unreviewed	A0A140NAH1_ECOBD	DsrE family protein	ECBD_2400	Escherichia coli (strain B / BL21-DE3)	117	ECBD_2400	NA	GO:0005829	NA
A0A140NAH2	unreviewed	A0A140NAH2_ECOBD	ABC transporter related	ECBD_2327	Escherichia coli (strain B / BL21-DE3)	268	ECBD_2327	NA	GO:0005524; GO:0016887	NA
A0A140NAH4	unreviewed	A0A140NAH4_ECOBD	Carboxylate/amino acid/amine transporter	ECBD_1687	Escherichia coli (strain B / BL21-DE3)	306	ECBD_1687	NA	GO:0005886	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NAH5	unreviewed	A0A140NAH5_ECOBD	Two component heavy metal response transcriptional regulator, winged helix family	ECBD_1678	Escherichia coli (strain B / BL21-DE3)	260	ECBD_1678	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	NA
A0A140NAH6	unreviewed	A0A140NAH6_ECOBD	Transcriptional regulator, XRE family	ECBD_2201	Escherichia coli (strain B / BL21-DE3)	145	ECBD_2201	NA	GO:0003677	NA
A0A140NAH7	unreviewed	A0A140NAH7_ECOBD	Proprionate catabolism activator, Fis family	ECBD_3327	Escherichia coli (strain B / BL21-DE3)	528	ECBD_3327	NA	GO:0000156; GO:0005524; GO:0005737; GO:0006355; GO:0016887; GO:0019629; GO:0043565	NA
A0A140NAH8	unreviewed	A0A140NAH8_ECOBD	Uncharacterized protein	ECBD_3043	Escherichia coli (strain B / BL21-DE3)	62	ECBD_3043	NA	GO:0016020	NA
A0A140NAH9	unreviewed	A0A140NAH9_ECOBD	Lipoprotein	ECBD_1571	Escherichia coli (strain B / BL21-DE3)	105	ECBD_1571	NA	NA	NA
A0A140NAI1	unreviewed	A0A140NAI1_ECOBD	Type III restriction protein res subunit	ECBD_1473	Escherichia coli (strain B / BL21-DE3)	586	ECBD_1473	NA	GO:0003677; GO:0005524; GO:0006412; GO:0016787	NA
A0A140NAI2	unreviewed	A0A140NAI2_ECOBD	Translation initiation factor SUI1	ECBD_2337	Escherichia coli (strain B / BL21-DE3)	108	ECBD_2337	NA	GO:0001731; GO:0002188; GO:0003729; GO:0003743	NA
